user_id, server_time, user_time, action_id, chat_version, category, action, label, value
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927283822,1515927262097,action-5a145e0bdb7a86-40300389,280,EKPT-Cridito Consolidado-100 Criditos V.280,CHAT_TRANSITION,action-5a145e0bdb7a96-03117698,
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927295553,1515927273426,action-5a145e0bdb7a96-03117698,280,EKPT-Cridito Consolidado-100 Criditos V.280,028 - Perguntar: Texto,,
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927295562,1515927273427,action-5a145e0bdb7a96-03117698,280,EKPT-Cridito Consolidado-100 Criditos V.280,CHAT_TRANSITION,1515425795231-9ll8-9efu-ygaz,
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927295575,1515927273431,1515425795231-9ll8-9efu-ygaz,280,EKPT-Cridito Consolidado-100 Criditos V.280,CHAT_TRANSITION,action-5a145e0bdb7aa3-77876896,
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927295599,1515927273437,action-5a145e0bdb7aa3-77876896,280,EKPT-Cridito Consolidado-100 Criditos V.280,030 - Navegagco: Submeter informagco,,
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927295600,1515927273438,action-5a145e0bdb7aa3-77876896,280,EKPT-Cridito Consolidado-100 Criditos V.280,CHAT_TRANSITION,action-5a145e0bdb7ac4-46259937,
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927295635,1515927273442,action-5a145e0bdb7ac4-46259937,280,EKPT-Cridito Consolidado-100 Criditos V.280,031 - Navegagco: Submeter informagco,,
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927295635,1515927273444,action-5a145e0bdb7ac4-46259937,280,EKPT-Cridito Consolidado-100 Criditos V.280,CHAT_TRANSITION,action-5a145e0bdb7ad4-40313814,
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927303973,1515927282244,action-5a145e0bdb7ad4-40313814,280,EKPT-Cridito Consolidado-100 Criditos V.280,032 - Perguntar: Texto,,
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927303983,1515927282245,action-5a145e0bdb7ad4-40313814,280,EKPT-Cridito Consolidado-100 Criditos V.280,CHAT_TRANSITION,1515425901005-20qs-jcz6-ko6o,
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927303994,1515927282250,1515425901005-20qs-jcz6-ko6o,280,EKPT-Cridito Consolidado-100 Criditos V.280,CHAT_TRANSITION,action-5a145e0bdb7ae2-28401509,
