,Pattern,Relative SUP,local_interest_16,local_criterion_16,local_interest_20,local_criterion_20,local_interest_22,local_criterion_22,local_interest_27,local_criterion_27
2158,"[10, 19, 23]",0.4127659574468085,0,0,0,0,0,0,0.5145865321342398,0.21240380262562236
2159,"[10, 19, 24]",0.4127659574468085,0,0,0,0,0,0,0.5145865321342398,0.21240380262562236
2160,"[10, 19, 25]",0.4127659574468085,0,0,0,0,0,0,0.5145865321342398,0.21240380262562236
2161,"[10, 19, 26]",0.4127659574468085,0,0,0,0,0,0,0.5145865321342398,0.21240380262562236
2162,"[10, 19, 27]",0.3617021276595745,0,0,0,0,0,0,0.6382978723404256,0.2308736985061114
2163,"[10, 19, 28]",0.31063829787234043,0,0,0,0,0,0,0.6382978723404256,0.19827976459936625
2164,"[10, 19, 29]",0.31063829787234043,0,0,0,0,0,0,0.6382978723404256,0.19827976459936625
2165,"[10, 19, 30]",0.31063829787234043,0,0,0,0,0,0,0.6382978723404256,0.19827976459936625
2166,"[10, 19, 31]",0.31063829787234043,0,0,0,0,0,0,0.6382978723404256,0.19827976459936625
2167,"[10, 20]",0.6127659574468085,0,0,0,0,0,0,0.2285756501182033,0.14006337709370756
2168,"[10, 20, 21]",0.6085106382978723,0,0,0,0,0,0,0.23270346674601988,0.14160253508374826
2169,"[10, 20, 22]",0.4340425531914894,0,0,0,0,0,0,0.46398594573492086,0.2013896445317529
2104,"[9, 29, 30]",0.22955974842767296,0,0,0,0,0,0,0.7327044025157232,0.16819943831335785
2103,"[9, 29]",0.22955974842767296,0,0,0,0,0,0,0.7327044025157232,0.16819943831335785
2102,"[9, 28, 31]",0.22955974842767296,0,0,0,0,0,0,0.7327044025157232,0.16819943831335785
2035,"[9, 20, 24]",0.3050314465408805,0,0,0,0,0,0,0.6089930623095376,0.18576203472963884
2037,"[9, 20, 26]",0.3050314465408805,0,0,0,0,0,0,0.6089930623095376,0.18576203472963884
2038,"[9, 20, 27]",0.2672955974842767,0,0,0,0,0,0,0.7327044025157232,0.19584866104980023
2039,"[9, 20, 28]",0.22955974842767296,0,0,0,0,0,0,0.7327044025157232,0.16819943831335785
2040,"[9, 20, 29]",0.22955974842767296,0,0,0,0,0,0,0.7327044025157232,0.16819943831335785
2041,"[9, 20, 30]",0.22955974842767296,0,0,0,0,0,0,0.7327044025157232,0.16819943831335785
2042,"[9, 20, 31]",0.22955974842767296,0,0,0,0,0,0,0.7327044025157232,0.16819943831335785
2043,"[9, 21]",0.449685534591195,0,0,0,0,0,0,0.32710999692131765,0.14709663383568686
2044,"[9, 21, 22]",0.32075471698113206,0,0,0,0,0,0,0.5583924759102186,0.17910702057497577
2045,"[9, 21, 23]",0.3050314465408805,0,0,0,0,0,0,0.6089930623095376,0.18576203472963884
2046,"[9, 21, 24]",0.3050314465408805,0,0,0,0,0,0,0.6089930623095376,0.18576203472963884
2047,"[9, 21, 25]",0.3050314465408805,0,0,0,0,0,0,0.6089930623095376,0.18576203472963884
2048,"[9, 21, 26]",0.3050314465408805,0,0,0,0,0,0,0.6089930623095376,0.18576203472963884
2049,"[9, 21, 27]",0.2672955974842767,0,0,0,0,0,0,0.7327044025157232,0.19584866104980023
2050,"[9, 21, 28]",0.22955974842767296,0,0,0,0,0,0,0.7327044025157232,0.16819943831335785
2051,"[9, 21, 29]",0.22955974842767296,0,0,0,0,0,0,0.7327044025157232,0.16819943831335785
2052,"[9, 21, 30]",0.22955974842767296,0,0,0,0,0,0,0.7327044025157232,0.16819943831335785
2053,"[9, 21, 31]",0.22955974842767296,0,0,0,0,0,0,0.7327044025157232,0.16819943831335785
2054,"[9, 22]",0.32075471698113206,0,0,0,0,0,0,0.5583924759102186,0.17910702057497577
2055,"[9, 22, 23]",0.3050314465408805,0,0,0,0,0,0,0.6089930623095376,0.18576203472963884
2036,"[9, 20, 25]",0.3050314465408805,0,0,0,0,0,0,0.6089930623095376,0.18576203472963884
2034,"[9, 20, 23]",0.3050314465408805,0,0,0,0,0,0,0.6089930623095376,0.18576203472963884
2101,"[9, 28, 30]",0.22955974842767296,0,0,0,0,0,0,0.7327044025157232,0.16819943831335785
2033,"[9, 20, 22]",0.32075471698113206,0,0,0,0,0,0,0.5583924759102186,0.17910702057497577
2014,"[9, 13, 28]",0.22955974842767296,0,0,0,0,0,0,0.7327044025157232,0.16819943831335785
2015,"[9, 13, 29]",0.22955974842767296,0,0,0,0,0,0,0.7327044025157232,0.16819943831335785
2016,"[9, 13, 30]",0.22955974842767296,0,0,0,0,0,0,0.7327044025157232,0.16819943831335785
2017,"[9, 13, 31]",0.22955974842767296,0,0,0,0,0,0,0.7327044025157232,0.16819943831335785
2018,"[9, 19]",0.5094339622641509,0,0,0,0,0,0,0.25739576054041463,0.13112614216209803
2019,"[9, 19, 20]",0.4528301886792453,0,0,0,0,0,0,0.32298218029350106,0.1462560816423401
2020,"[9, 19, 21]",0.449685534591195,0,0,0,0,0,0,0.32710999692131765,0.14709663383568686
2021,"[9, 19, 22]",0.32075471698113206,0,0,0,0,0,0,0.5583924759102186,0.17910702057497577
2022,"[9, 19, 23]",0.3050314465408805,0,0,0,0,0,0,0.6089930623095376,0.18576203472963884
2023,"[9, 19, 24]",0.3050314465408805,0,0,0,0,0,0,0.6089930623095376,0.18576203472963884
2024,"[9, 19, 25]",0.3050314465408805,0,0,0,0,0,0,0.6089930623095376,0.18576203472963884
2025,"[9, 19, 26]",0.3050314465408805,0,0,0,0,0,0,0.6089930623095376,0.18576203472963884
2026,"[9, 19, 27]",0.2672955974842767,0,0,0,0,0,0,0.7327044025157232,0.19584866104980023
2027,"[9, 19, 28]",0.22955974842767296,0,0,0,0,0,0,0.7327044025157232,0.16819943831335785
2028,"[9, 19, 29]",0.22955974842767296,0,0,0,0,0,0,0.7327044025157232,0.16819943831335785
2029,"[9, 19, 30]",0.22955974842767296,0,0,0,0,0,0,0.7327044025157232,0.16819943831335785
2030,"[9, 19, 31]",0.22955974842767296,0,0,0,0,0,0,0.7327044025157232,0.16819943831335785
2031,"[9, 20]",0.4528301886792453,0,0,0,0,0,0,0.32298218029350106,0.1462560816423401
2032,"[9, 20, 21]",0.449685534591195,0,0,0,0,0,0,0.32710999692131765,0.14709663383568686
2056,"[9, 22, 24]",0.3050314465408805,0,0,0,0,0,0,0.6089930623095376,0.18576203472963884
2057,"[9, 22, 25]",0.3050314465408805,0,0,0,0,0,0,0.6089930623095376,0.18576203472963884
2058,"[9, 22, 26]",0.3050314465408805,0,0,0,0,0,0,0.6089930623095376,0.18576203472963884
2059,"[9, 22, 27]",0.2672955974842767,0,0,0,0,0,0,0.7327044025157232,0.19584866104980023
2082,"[9, 25, 26]",0.3050314465408805,0,0,0,0,0,0,0.6089930623095376,0.18576203472963884
2083,"[9, 25, 27]",0.2672955974842767,0,0,0,0,0,0,0.7327044025157232,0.19584866104980023
2084,"[9, 25, 28]",0.22955974842767296,0,0,0,0,0,0,0.7327044025157232,0.16819943831335785
2085,"[9, 25, 29]",0.22955974842767296,0,0,0,0,0,0,0.7327044025157232,0.16819943831335785
2086,"[9, 25, 30]",0.22955974842767296,0,0,0,0,0,0,0.7327044025157232,0.16819943831335785
2087,"[9, 25, 31]",0.22955974842767296,0,0,0,0,0,0,0.7327044025157232,0.16819943831335785
2088,"[9, 26]",0.3050314465408805,0,0,0,0,0,0,0.6089930623095376,0.18576203472963884
2089,"[9, 26, 27]",0.2672955974842767,0,0,0,0,0,0,0.7327044025157232,0.19584866104980023
2090,"[9, 26, 28]",0.22955974842767296,0,0,0,0,0,0,0.7327044025157232,0.16819943831335785
2091,"[9, 26, 29]",0.22955974842767296,0,0,0,0,0,0,0.7327044025157232,0.16819943831335785
2092,"[9, 26, 30]",0.22955974842767296,0,0,0,0,0,0,0.7327044025157232,0.16819943831335785
2093,"[9, 26, 31]",0.22955974842767296,0,0,0,0,0,0,0.7327044025157232,0.16819943831335785
2094,"[9, 27]",0.2672955974842767,0,0,0,0,0,0,0.7327044025157232,0.19584866104980023
2095,"[9, 27, 28]",0.22955974842767296,0,0,0,0,0,0,0.7327044025157232,0.16819943831335785
2096,"[9, 27, 29]",0.22955974842767296,0,0,0,0,0,0,0.7327044025157232,0.16819943831335785
2097,"[9, 27, 30]",0.22955974842767296,0,0,0,0,0,0,0.7327044025157232,0.16819943831335785
2098,"[9, 27, 31]",0.22955974842767296,0,0,0,0,0,0,0.7327044025157232,0.16819943831335785
2099,"[9, 28]",0.22955974842767296,0,0,0,0,0,0,0.7327044025157232,0.16819943831335785
2100,"[9, 28, 29]",0.22955974842767296,0,0,0,0,0,0,0.7327044025157232,0.16819943831335785
2081,"[9, 25]",0.3050314465408805,0,0,0,0,0,0,0.6089930623095376,0.18576203472963884
2080,"[9, 24, 31]",0.22955974842767296,0,0,0,0,0,0,0.7327044025157232,0.16819943831335785
2079,"[9, 24, 30]",0.22955974842767296,0,0,0,0,0,0,0.7327044025157232,0.16819943831335785
2068,"[9, 23, 27]",0.2672955974842767,0,0,0,0,0,0,0.7327044025157232,0.19584866104980023
2060,"[9, 22, 28]",0.22955974842767296,0,0,0,0,0,0,0.7327044025157232,0.16819943831335785
2061,"[9, 22, 29]",0.22955974842767296,0,0,0,0,0,0,0.7327044025157232,0.16819943831335785
2062,"[9, 22, 30]",0.22955974842767296,0,0,0,0,0,0,0.7327044025157232,0.16819943831335785
2063,"[9, 22, 31]",0.22955974842767296,0,0,0,0,0,0,0.7327044025157232,0.16819943831335785
2064,"[9, 23]",0.3050314465408805,0,0,0,0,0,0,0.6089930623095376,0.18576203472963884
2065,"[9, 23, 24]",0.3050314465408805,0,0,0,0,0,0,0.6089930623095376,0.18576203472963884
2066,"[9, 23, 25]",0.3050314465408805,0,0,0,0,0,0,0.6089930623095376,0.18576203472963884
2067,"[9, 23, 26]",0.3050314465408805,0,0,0,0,0,0,0.6089930623095376,0.18576203472963884
2069,"[9, 23, 28]",0.22955974842767296,0,0,0,0,0,0,0.7327044025157232,0.16819943831335785
2078,"[9, 24, 29]",0.22955974842767296,0,0,0,0,0,0,0.7327044025157232,0.16819943831335785
2070,"[9, 23, 29]",0.22955974842767296,0,0,0,0,0,0,0.7327044025157232,0.16819943831335785
2071,"[9, 23, 30]",0.22955974842767296,0,0,0,0,0,0,0.7327044025157232,0.16819943831335785
2072,"[9, 23, 31]",0.22955974842767296,0,0,0,0,0,0,0.7327044025157232,0.16819943831335785
2073,"[9, 24]",0.3050314465408805,0,0,0,0,0,0,0.6089930623095376,0.18576203472963884
2074,"[9, 24, 25]",0.3050314465408805,0,0,0,0,0,0,0.6089930623095376,0.18576203472963884
2075,"[9, 24, 26]",0.3050314465408805,0,0,0,0,0,0,0.6089930623095376,0.18576203472963884
2076,"[9, 24, 27]",0.2672955974842767,0,0,0,0,0,0,0.7327044025157232,0.19584866104980023
2077,"[9, 24, 28]",0.22955974842767296,0,0,0,0,0,0,0.7327044025157232,0.16819943831335785
1830,"[8, 11, 26]",0.3050314465408805,0,0,0,0,0,0,0.6089930623095376,0.18576203472963884
1828,"[8, 11, 24]",0.3050314465408805,0,0,0,0,0,0,0.6089930623095376,0.18576203472963884
1463,"[6, 11, 20]",0.39779005524861877,0,0,0,0,0,0,0.35547114794352364,0.1414028875797442
1577,"[6, 26, 29]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1579,"[6, 26, 31]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1580,"[6, 27]",0.23480662983425415,0,0,0,0,0,0,0.7651933701657458,0.1796724764201337
1581,"[6, 27, 28]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1582,"[6, 27, 29]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1583,"[6, 27, 30]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1584,"[6, 27, 31]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1585,"[6, 28]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1586,"[6, 28, 29]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1587,"[6, 28, 30]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1588,"[6, 28, 31]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1589,"[6, 29]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1590,"[6, 29, 30]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1591,"[6, 29, 31]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1592,"[6, 30]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1593,"[6, 30, 31]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1594,"[6, 31]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1595,"[7, 8]",0.8784530386740331,0,0,0,0,0,0,0.03248896765002257,0.028540032355544687
1596,"[7, 8, 9]",0.8784530386740331,0,0,0,0,0,0,0.03248896765002257,0.028540032355544687
1597,"[7, 8, 10]",0.649171270718232,0,0,0,0,0,0,0.10904195060738625,0.07078690163739162
1578,"[6, 26, 30]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1576,"[6, 26, 28]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1599,"[7, 8, 12]",0.5331491712707183,0,0,0,0,0,0,0.20396888036982747,0.10874583953418979
1575,"[6, 26, 27]",0.23480662983425415,0,0,0,0,0,0,0.7651933701657458,0.1796724764201337
1556,"[6, 23, 29]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1557,"[6, 23, 30]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1558,"[6, 23, 31]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1559,"[6, 24]",0.26795580110497236,0,0,0,0,0,0,0.6414820299595602,0.17188883123225782
1560,"[6, 24, 25]",0.26795580110497236,0,0,0,0,0,0,0.6414820299595602,0.17188883123225782
1561,"[6, 24, 26]",0.26795580110497236,0,0,0,0,0,0,0.6414820299595602,0.17188883123225782
1562,"[6, 24, 27]",0.23480662983425415,0,0,0,0,0,0,0.7651933701657458,0.1796724764201337
1563,"[6, 24, 28]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1564,"[6, 24, 29]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1565,"[6, 24, 30]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1566,"[6, 24, 31]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1567,"[6, 25]",0.26795580110497236,0,0,0,0,0,0,0.6414820299595602,0.17188883123225782
1568,"[6, 25, 26]",0.26795580110497236,0,0,0,0,0,0,0.6414820299595602,0.17188883123225782
1569,"[6, 25, 27]",0.23480662983425415,0,0,0,0,0,0,0.7651933701657458,0.1796724764201337
1570,"[6, 25, 28]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1571,"[6, 25, 29]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1572,"[6, 25, 30]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1573,"[6, 25, 31]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1574,"[6, 26]",0.26795580110497236,0,0,0,0,0,0,0.6414820299595602,0.17188883123225782
1598,"[7, 8, 11]",0.5994475138121547,0,0,0,0,0,0,0.15689843929016978,0.09405237935349955
1600,"[7, 8, 13]",0.5,0,0,0,0,0,0,0.23480662983425415,0.11740331491712708
1645,"[7, 10, 28]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1623,"[7, 9, 23]",0.26795580110497236,0,0,0,0,0,0,0.6414820299595602,0.17188883123225782
1625,"[7, 9, 25]",0.26795580110497236,0,0,0,0,0,0,0.6414820299595602,0.17188883123225782
1626,"[7, 9, 26]",0.26795580110497236,0,0,0,0,0,0,0.6414820299595602,0.17188883123225782
1627,"[7, 9, 27]",0.23480662983425415,0,0,0,0,0,0,0.7651933701657458,0.1796724764201337
1628,"[7, 9, 28]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1629,"[7, 9, 29]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1630,"[7, 9, 30]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1631,"[7, 9, 31]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1632,"[7, 10]",0.649171270718232,0,0,0,0,0,0,0.10904195060738625,0.07078690163739162
1633,"[7, 10, 11]",0.5994475138121547,0,0,0,0,0,0,0.15689843929016978,0.09405237935349955
1634,"[7, 10, 12]",0.5331491712707183,0,0,0,0,0,0,0.20396888036982747,0.10874583953418979
1635,"[7, 10, 13]",0.5,0,0,0,0,0,0,0.23480662983425415,0.11740331491712708
1636,"[7, 10, 19]",0.44751381215469616,0,0,0,0,0,0,0.2898847281904372,0.12972741979793045
1637,"[7, 10, 20]",0.39779005524861877,0,0,0,0,0,0,0.35547114794352364,0.1414028875797442
1638,"[7, 10, 21]",0.39502762430939226,0,0,0,0,0,0,0.3595989645713402,0.14205152467873383
1639,"[7, 10, 22]",0.281767955801105,0,0,0,0,0,0,0.5908814435602412,0.16649145647277513
1640,"[7, 10, 23]",0.26795580110497236,0,0,0,0,0,0,0.6414820299595602,0.17188883123225782
1641,"[7, 10, 24]",0.26795580110497236,0,0,0,0,0,0,0.6414820299595602,0.17188883123225782
1642,"[7, 10, 25]",0.26795580110497236,0,0,0,0,0,0,0.6414820299595602,0.17188883123225782
1643,"[7, 10, 26]",0.26795580110497236,0,0,0,0,0,0,0.6414820299595602,0.17188883123225782
1624,"[7, 9, 24]",0.26795580110497236,0,0,0,0,0,0,0.6414820299595602,0.17188883123225782
1622,"[7, 9, 22]",0.281767955801105,0,0,0,0,0,0,0.5908814435602412,0.16649145647277513
1601,"[7, 8, 19]",0.44751381215469616,0,0,0,0,0,0,0.2898847281904372,0.12972741979793045
1621,"[7, 9, 21]",0.39502762430939226,0,0,0,0,0,0,0.3595989645713402,0.14205152467873383
1602,"[7, 8, 20]",0.39779005524861877,0,0,0,0,0,0,0.35547114794352364,0.1414028875797442
1603,"[7, 8, 21]",0.39502762430939226,0,0,0,0,0,0,0.3595989645713402,0.14205152467873383
1604,"[7, 8, 22]",0.281767955801105,0,0,0,0,0,0,0.5908814435602412,0.16649145647277513
1605,"[7, 8, 23]",0.26795580110497236,0,0,0,0,0,0,0.6414820299595602,0.17188883123225782
1606,"[7, 8, 24]",0.26795580110497236,0,0,0,0,0,0,0.6414820299595602,0.17188883123225782
1607,"[7, 8, 25]",0.26795580110497236,0,0,0,0,0,0,0.6414820299595602,0.17188883123225782
1608,"[7, 8, 26]",0.26795580110497236,0,0,0,0,0,0,0.6414820299595602,0.17188883123225782
1609,"[7, 8, 27]",0.23480662983425415,0,0,0,0,0,0,0.7651933701657458,0.1796724764201337
1610,"[7, 8, 28]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1611,"[7, 8, 29]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1612,"[7, 8, 30]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1613,"[7, 8, 31]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1614,"[7, 9]",0.8784530386740331,0,0,0,0,0,0,0.03248896765002257,0.028540032355544687
1615,"[7, 9, 10]",0.649171270718232,0,0,0,0,0,0,0.10904195060738625,0.07078690163739162
1616,"[7, 9, 11]",0.5994475138121547,0,0,0,0,0,0,0.15689843929016978,0.09405237935349955
1617,"[7, 9, 12]",0.5331491712707183,0,0,0,0,0,0,0.20396888036982747,0.10874583953418979
1618,"[7, 9, 13]",0.5,0,0,0,0,0,0,0.23480662983425415,0.11740331491712708
1619,"[7, 9, 19]",0.44751381215469616,0,0,0,0,0,0,0.2898847281904372,0.12972741979793045
1620,"[7, 9, 20]",0.39779005524861877,0,0,0,0,0,0,0.35547114794352364,0.1414028875797442
1555,"[6, 23, 28]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1554,"[6, 23, 27]",0.23480662983425415,0,0,0,0,0,0,0.7651933701657458,0.1796724764201337
1553,"[6, 23, 26]",0.26795580110497236,0,0,0,0,0,0,0.6414820299595602,0.17188883123225782
1486,"[6, 12, 28]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1488,"[6, 12, 30]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1489,"[6, 12, 31]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1490,"[6, 13]",0.5,0,0,0,0,0,0,0.23480662983425415,0.11740331491712708
1491,"[6, 13, 19]",0.44751381215469616,0,0,0,0,0,0,0.2898847281904372,0.12972741979793045
1492,"[6, 13, 20]",0.39779005524861877,0,0,0,0,0,0,0.35547114794352364,0.1414028875797442
1493,"[6, 13, 21]",0.39502762430939226,0,0,0,0,0,0,0.3595989645713402,0.14205152467873383
1494,"[6, 13, 22]",0.281767955801105,0,0,0,0,0,0,0.5908814435602412,0.16649145647277513
1495,"[6, 13, 23]",0.26795580110497236,0,0,0,0,0,0,0.6414820299595602,0.17188883123225782
1496,"[6, 13, 24]",0.26795580110497236,0,0,0,0,0,0,0.6414820299595602,0.17188883123225782
1497,"[6, 13, 25]",0.26795580110497236,0,0,0,0,0,0,0.6414820299595602,0.17188883123225782
1498,"[6, 13, 26]",0.26795580110497236,0,0,0,0,0,0,0.6414820299595602,0.17188883123225782
1499,"[6, 13, 27]",0.23480662983425415,0,0,0,0,0,0,0.7651933701657458,0.1796724764201337
1500,"[6, 13, 28]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1501,"[6, 13, 29]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1502,"[6, 13, 30]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1503,"[6, 13, 31]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1504,"[6, 19]",0.44751381215469616,0,0,0,0,0,0,0.2898847281904372,0.12972741979793045
1505,"[6, 19, 20]",0.39779005524861877,0,0,0,0,0,0,0.35547114794352364,0.1414028875797442
1506,"[6, 19, 21]",0.39502762430939226,0,0,0,0,0,0,0.3595989645713402,0.14205152467873383
1487,"[6, 12, 29]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1485,"[6, 12, 27]",0.23480662983425415,0,0,0,0,0,0,0.7651933701657458,0.1796724764201337
1552,"[6, 23, 25]",0.26795580110497236,0,0,0,0,0,0,0.6414820299595602,0.17188883123225782
1484,"[6, 12, 26]",0.26795580110497236,0,0,0,0,0,0,0.6414820299595602,0.17188883123225782
1465,"[6, 11, 22]",0.281767955801105,0,0,0,0,0,0,0.5908814435602412,0.16649145647277513
1466,"[6, 11, 23]",0.26795580110497236,0,0,0,0,0,0,0.6414820299595602,0.17188883123225782
1467,"[6, 11, 24]",0.26795580110497236,0,0,0,0,0,0,0.6414820299595602,0.17188883123225782
1468,"[6, 11, 25]",0.26795580110497236,0,0,0,0,0,0,0.6414820299595602,0.17188883123225782
1469,"[6, 11, 26]",0.26795580110497236,0,0,0,0,0,0,0.6414820299595602,0.17188883123225782
1470,"[6, 11, 27]",0.23480662983425415,0,0,0,0,0,0,0.7651933701657458,0.1796724764201337
1471,"[6, 11, 28]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1472,"[6, 11, 29]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1473,"[6, 11, 30]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1474,"[6, 11, 31]",0.20165745856353592,0,0,0,0,0,0,0.7651933701657458,0.1543069503372913
1475,"[6, 12]",0.5331491712707183,0,0,0,0,0,0,0.20396888036982747,0.10874583953418979
1476,"[6, 12, 13]",0.5,0,0,0,0,0,0,0.23480662983425415,0.11740331491712708
1477,"[6, 12, 19]",0.44751381215469616,0,0,0,0,0,0,0.2898847281904372,0.12972741979793045
1478,"[6, 12, 20]",0.39779005524861877,0,0,0,0,0,0,0.35547114794352364,0.1414028875797442
1479,"[6, 12, 21]",0.39502762430939226,0,0,0,0,0,0,0.3595989645713402,0.14205152467873383
1480,"[6, 12, 22]",0.281767955801105,0,0,0,0,0,0,0.5908814435602412,0.16649145647277513
1481,"[6, 12, 23]",0.26795580110497236,0,0,0,0,0,0,0.6414820299595602,0.17188883123225782
1482,"[6, 12, 24]",0.26795580110497236,0,0,0,0,0,0,0.6414820299595602,0.17188883123225782
1483,"[6, 12, 25]",0.26795580110497236,0,0,0,0,0,0,0.6414820299595602,0.17188883123225782
1507,"[6, 19, 22]",0.281767955801105,0,0,0,0,0,0,0.5908814435602412,0.16649145647277513
1508,"[6, 19, 23]",0.26795580110497236,0,0,0,0,0,0,0.6414820299595602,0.17188883123225782
