,Pattern,Relative SUP,global_interest_17,global_criterion_17,global_interest_28,global_criterion_28,global_interest_77,global_criterion_77,global_interest_81,global_criterion_81,global_interest_78,global_criterion_78
449,"[21, 22, 28, 29, 31, 35, 36, 37]",0.2040268456375839,0.5338926174496644,0.10892842664744831,0.0,0.0,0.5362975391498881,0.10941909523595032,0.4947534847702634,0.10094299286587924,0.5213194802959903,0.10636316913421547
407,"[18, 19, 20, 21, 22, 28, 29, 31, 35, 36, 37]",0.2040268456375839,0.5338926174496644,0.10892842664744831,0.0,0.0,0.5362975391498881,0.10941909523595032,0.4947534847702634,0.10094299286587924,0.5213194802959903,0.10636316913421547
422,"[19, 20, 21, 22, 28, 29, 31, 35, 36, 37]",0.2040268456375839,0.5338926174496644,0.10892842664744831,0.0,0.0,0.5362975391498881,0.10941909523595032,0.4947534847702634,0.10094299286587924,0.5213194802959903,0.10636316913421547
577,"[74, 77, 78]",0.20335570469798658,0.5338926174496644,0.10857010945452908,0.6278523489932886,0.1276773568758164,0.0,0.0,0.711036170731167,0.14459326156479435,0.0,0.0
578,"[74, 77, 78, 79]",0.20302013422818793,0.5338926174496644,0.10839095085806946,0.6278523489932886,0.12746666816810054,0.0,0.0,0.7125935992012867,0.1446708481599928,0.0,0.0
566,"[73, 74, 77, 78]",0.20302013422818793,0.5338926174496644,0.10839095085806946,0.6278523489932886,0.12746666816810054,0.0,0.0,0.7109407066393033,0.14433527769019414,0.0,0.0
567,"[73, 74, 77, 78, 79]",0.20268456375838925,0.5338926174496644,0.10821179226160983,0.6278523489932886,0.12725597946038467,0.0,0.0,0.712500555580248,0.14441286428539254,0.0,0.0
554,"[72, 73, 74, 77, 78]",0.20268456375838925,0.5338926174496644,0.10821179226160983,0.6278523489932886,0.12725597946038467,0.0,0.0,0.7108449264411753,0.1440772938155939,0.0,0.0
579,"[74, 77, 78, 79, 80]",0.20268456375838925,0.5338926174496644,0.10821179226160983,0.6278523489932886,0.12725597946038467,0.0,0.0,0.7141561847193209,0.1447484347551912,0.0,0.0
568,"[73, 74, 77, 78, 79, 80]",0.2023489932885906,0.5338926174496644,0.10803263366515022,0.6278523489932886,0.1270452907526688,0.0,0.0,0.7140655781495209,0.14449045088059095,0.0,0.0
555,"[72, 73, 74, 77, 78, 79]",0.2023489932885906,0.5338926174496644,0.10803263366515022,0.6278523489932886,0.1270452907526688,0.0,0.0,0.7124072033568177,0.1441548804107923,0.0,0.0
619,"[80, 81, 82, 83, 84, 85, 86]",0.2023489932885906,0.5338926174496644,0.10803263366515022,0.6278523489932886,0.1270452907526688,0.7446308724832215,0.15067530741858473,0.0,0.0,0.7536912751677852,0.15250867078059546
595,"[77, 78, 79, 80, 81, 82, 83, 84, 85, 86]",0.20201342281879195,0.5338926174496644,0.1078534750686906,0.6278523489932886,0.12683460204495292,0.0,0.0,0.0,0.0,0.0,0.0
556,"[72, 73, 74, 77, 78, 79, 80]",0.20201342281879195,0.5338926174496644,0.1078534750686906,0.6278523489932886,0.12683460204495292,0.0,0.0,0.7139746705612166,0.14423246700599074,0.0,0.0
612,"[79, 80, 81, 82, 83, 84, 85, 86]",0.20201342281879195,0.5338926174496644,0.1078534750686906,0.6278523489932886,0.12683460204495292,0.7446308724832215,0.15042543128687896,0.0,0.0,0.7536912751677852,0.15225575424530427
604,"[78, 79, 80, 81, 82, 83, 84, 85, 86]",0.20201342281879195,0.5338926174496644,0.1078534750686906,0.6278523489932886,0.12683460204495292,0.7446308724832215,0.15042543128687896,0.0,0.0,0.0,0.0
620,"[80, 81, 82, 83, 84, 85, 86, 87]",0.19966442953020133,0.5338926174496644,0.10659936489347326,0.6278523489932886,0.12535978109094184,0.7446308724832215,0.1486762983649385,0.0,0.0,0.7536912751677852,0.15048533849826584
613,"[79, 80, 81, 82, 83, 84, 85, 86, 87]",0.19932885906040268,0.5338926174496644,0.10642020629701364,0.6278523489932886,0.12514909238322597,0.7446308724832215,0.14842642223323274,0.0,0.0,0.7536912751677852,0.15023242196297462
605,"[78, 79, 80, 81, 82, 83, 84, 85, 86, 87]",0.19932885906040268,0.5338926174496644,0.10642020629701364,0.6278523489932886,0.12514909238322597,0.7446308724832215,0.14842642223323274,0.0,0.0,0.0,0.0
596,"[77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87]",0.19932885906040268,0.5338926174496644,0.10642020629701364,0.6278523489932886,0.12514909238322597,0.0,0.0,0.0,0.0,0.0,0.0
496,"[31, 35, 36, 37, 38, 39, 40]",0.19798657718120805,0.5338926174496644,0.10570357191117517,0.6278523489932886,0.12430633755236249,0.4860384011247927,0.09622907941732473,0.43491305923834844,0.08610694797000858,0.46400224079789976,0.09186621545998686
485,"[29, 31, 35, 36, 37, 38, 39, 40]",0.19798657718120805,0.5338926174496644,0.10570357191117517,0.6278523489932886,0.12430633755236249,0.4860384011247927,0.09622907941732473,0.43491305923834844,0.08610694797000858,0.46400224079789976,0.09186621545998686
519,"[36, 37, 38, 39, 40, 41]",0.1976510067114094,0.5338926174496644,0.10552441331471556,0.6278523489932886,0.12409564884464663,0.46685309470544367,0.09227398415486789,0.4109488090538228,0.08122444581634283,0.4448677457560205,0.08792855780211278
541,"[40, 41]",0.1976510067114094,0.5338926174496644,0.10552441331471556,0.6278523489932886,0.12409564884464663,0.46685309470544367,0.09227398415486789,0.4109488090538228,0.08122444581634283,0.4448677457560205,0.08792855780211278
526,"[37, 38, 39, 40, 41]",0.1976510067114094,0.5338926174496644,0.10552441331471556,0.6278523489932886,0.12409564884464663,0.46685309470544367,0.09227398415486789,0.4109488090538228,0.08122444581634283,0.4448677457560205,0.08792855780211278
537,"[39, 40, 41]",0.1976510067114094,0.5338926174496644,0.10552441331471556,0.6278523489932886,0.12409564884464663,0.46685309470544367,0.09227398415486789,0.4109488090538228,0.08122444581634283,0.4448677457560205,0.08792855780211278
532,"[38, 39, 40, 41]",0.1976510067114094,0.5338926174496644,0.10552441331471556,0.6278523489932886,0.12409564884464663,0.46685309470544367,0.09227398415486789,0.4109488090538228,0.08122444581634283,0.4448677457560205,0.08792855780211278
511,"[35, 36, 37, 38, 39, 40, 41]",0.1976510067114094,0.5338926174496644,0.10552441331471556,0.6278523489932886,0.12409564884464663,0.46685309470544367,0.09227398415486789,0.4109488090538228,0.08122444581634283,0.4448677457560205,0.08792855780211278
473,"[28, 29, 31, 35, 36, 37, 38]",0.1959731543624161,0.5338926174496644,0.10462862033241746,0.0,0.0,0.5246308724832216,0.10281356695644343,0.4854586129753916,0.09513685569719084,0.5120246085011186,0.10034307763914539
450,"[21, 22, 28, 29, 31, 35, 36, 37, 38]",0.19261744966442954,0.5338926174496644,0.10283703436782127,0.0,0.0,0.5276817199408486,0.101640707129546,0.487436014105335,0.09388868191156453,0.5147082243203277,0.09914178548988863
437,"[20, 21, 22, 28, 29, 31, 35, 36, 37, 38]",0.19261744966442954,0.5338926174496644,0.10283703436782127,0.0,0.0,0.5276817199408486,0.101640707129546,0.487436014105335,0.09388868191156453,0.5147082243203277,0.09914178548988863
462,"[22, 28, 29, 31, 35, 36, 37, 38]",0.19261744966442954,0.5338926174496644,0.10283703436782127,0.0,0.0,0.5276817199408486,0.101640707129546,0.487436014105335,0.09388868191156453,0.5147082243203277,0.09914178548988863
423,"[19, 20, 21, 22, 28, 29, 31, 35, 36, 37, 38]",0.19261744966442954,0.5338926174496644,0.10283703436782127,0.0,0.0,0.5276817199408486,0.101640707129546,0.487436014105335,0.09388868191156453,0.5147082243203277,0.09914178548988863
408,"[18, 19, 20, 21, 22, 28, 29, 31, 35, 36, 37, 38]",0.19261744966442954,0.5338926174496644,0.10283703436782127,0.0,0.0,0.5276817199408486,0.101640707129546,0.487436014105335,0.09388868191156453,0.5147082243203277,0.09914178548988863
580,"[74, 77, 78, 79, 80, 81]",0.19161073825503355,0.5338926174496644,0.1022995585784424,0.6278523489932886,0.120303252105761,0.0,0.0,0.0,0.0,0.0,0.0
569,"[73, 74, 77, 78, 79, 80, 81]",0.1912751677852349,0.5338926174496644,0.1021203999819828,0.6278523489932886,0.12009256339804512,0.0,0.0,0.0,0.0,0.0,0.0
557,"[72, 73, 74, 77, 78, 79, 80, 81]",0.19093959731543625,0.5338926174496644,0.10194124138552318,0.6278523489932886,0.11988187469032927,0.0,0.0,0.0,0.0,0.0,0.0
497,"[31, 35, 36, 37, 38, 39, 40, 41]",0.18154362416107384,0.5338926174496644,0.09692480068465385,0.6278523489932886,0.11398259087428494,0.46833853736735687,0.08502387540796646,0.4140682386438407,0.07517144869339525,0.4453133785545944,0.08084380463021329
486,"[29, 31, 35, 36, 37, 38, 39, 40, 41]",0.18154362416107384,0.5338926174496644,0.09692480068465385,0.6278523489932886,0.11398259087428494,0.46833853736735687,0.08502387540796646,0.4140682386438407,0.07517144869339525,0.4453133785545944,0.08084380463021329
474,"[28, 29, 31, 35, 36, 37, 38, 39]",0.17718120805369128,0.5338926174496644,0.0945957389306788,0.0,0.0,0.532844500475855,0.09441003229907766,0.4870239905076199,0.08629149898926956,0.5179638350204555,0.09177345801704716
424,"[19, 20, 21, 22, 28, 29, 31, 35, 36, 37, 38, 39]",0.17416107382550336,0.5338926174496644,0.09298331156254223,0.0,0.0,0.5367657039438957,0.09348369139157109,0.4897657290802605,0.08529812529954872,0.5214815373400699,0.09082178452332089
451,"[21, 22, 28, 29, 31, 35, 36, 37, 38, 39]",0.17416107382550336,0.5338926174496644,0.09298331156254223,0.0,0.0,0.5367657039438957,0.09348369139157109,0.4897657290802605,0.08529812529954872,0.5214815373400699,0.09082178452332089
438,"[20, 21, 22, 28, 29, 31, 35, 36, 37, 38, 39]",0.17416107382550336,0.5338926174496644,0.09298331156254223,0.0,0.0,0.5367657039438957,0.09348369139157109,0.4897657290802605,0.08529812529954872,0.5214815373400699,0.09082178452332089
463,"[22, 28, 29, 31, 35, 36, 37, 38, 39]",0.17416107382550336,0.5338926174496644,0.09298331156254223,0.0,0.0,0.5367657039438957,0.09348369139157109,0.4897657290802605,0.08529812529954872,0.5214815373400699,0.09082178452332089
409,"[18, 19, 20, 21, 22, 28, 29, 31, 35, 36, 37, 38, 39]",0.17416107382550336,0.5338926174496644,0.09298331156254223,0.0,0.0,0.5367657039438957,0.09348369139157109,0.4897657290802605,0.08529812529954872,0.5214815373400699,0.09082178452332089
582,"[74, 77, 78, 79, 80, 81, 82, 83]",0.1738255033557047,0.5338926174496644,0.09280415296608262,0.6278523489932886,0.10913675059681996,0.0,0.0,0.0,0.0,0.0,0.0
581,"[74, 77, 78, 79, 80, 81, 82]",0.1738255033557047,0.5338926174496644,0.09280415296608262,0.6278523489932886,0.10913675059681996,0.0,0.0,0.0,0.0,0.0,0.0
583,"[74, 77, 78, 79, 80, 81, 82, 83, 84]",0.1738255033557047,0.5338926174496644,0.09280415296608262,0.6278523489932886,0.10913675059681996,0.0,0.0,0.0,0.0,0.0,0.0
571,"[73, 74, 77, 78, 79, 80, 81, 82, 83]",0.17348993288590603,0.5338926174496644,0.09262499436962299,0.6278523489932886,0.10892606188910409,0.0,0.0,0.0,0.0,0.0,0.0
570,"[73, 74, 77, 78, 79, 80, 81, 82]",0.17348993288590603,0.5338926174496644,0.09262499436962299,0.6278523489932886,0.10892606188910409,0.0,0.0,0.0,0.0,0.0,0.0
572,"[73, 74, 77, 78, 79, 80, 81, 82, 83, 84]",0.17348993288590603,0.5338926174496644,0.09262499436962299,0.6278523489932886,0.10892606188910409,0.0,0.0,0.0,0.0,0.0,0.0
560,"[72, 73, 74, 77, 78, 79, 80, 81, 82, 83, 84]",0.17315436241610738,0.5338926174496644,0.09244583577316337,0.6278523489932886,0.10871537318138821,0.0,0.0,0.0,0.0,0.0,0.0
559,"[72, 73, 74, 77, 78, 79, 80, 81, 82, 83]",0.17315436241610738,0.5338926174496644,0.09244583577316337,0.6278523489932886,0.10871537318138821,0.0,0.0,0.0,0.0,0.0,0.0
558,"[72, 73, 74, 77, 78, 79, 80, 81, 82]",0.17315436241610738,0.5338926174496644,0.09244583577316337,0.6278523489932886,0.10871537318138821,0.0,0.0,0.0,0.0,0.0,0.0
584,"[74, 77, 78, 79, 80, 81, 82, 83, 84, 85]",0.17214765100671142,0.5338926174496644,0.09190835998378452,0.6278523489932886,0.10808330705824062,0.0,0.0,0.0,0.0,0.0,0.0
573,"[73, 74, 77, 78, 79, 80, 81, 82, 83, 84, 85]",0.17181208053691274,0.5338926174496644,0.09172920138732489,0.6278523489932886,0.10787261835052474,0.0,0.0,0.0,0.0,0.0,0.0
561,"[72, 73, 74, 77, 78, 79, 80, 81, 82, 83, 84, 85]",0.1714765100671141,0.5338926174496644,0.09155004279086527,0.6278523489932886,0.10766192964280888,0.0,0.0,0.0,0.0,0.0,0.0
585,"[74, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86]",0.16946308724832215,0.5338926174496644,0.09047509121210756,0.6278523489932886,0.10639779739651367,0.0,0.0,0.0,0.0,0.0,0.0
574,"[73, 74, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86]",0.1691275167785235,0.5338926174496644,0.09029593261564794,0.6278523489932886,0.1061871086887978,0.0,0.0,0.0,0.0,0.0,0.0
562,"[72, 73, 74, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86]",0.16879194630872482,0.5338926174496644,0.09011677401918831,0.6278523489932886,0.10597641998108193,0.0,0.0,0.0,0.0,0.0,0.0
586,"[74, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87]",0.16812080536912752,0.5338926174496644,0.08975845682626908,0.6278523489932886,0.1055550425656502,0.0,0.0,0.0,0.0,0.0,0.0
575,"[73, 74, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87]",0.16778523489932887,0.5338926174496644,0.08957929822980948,0.6278523489932886,0.10534435385793432,0.0,0.0,0.0,0.0,0.0,0.0
563,"[72, 73, 74, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87]",0.16778523489932887,0.5338926174496644,0.08957929822980948,0.6278523489932886,0.10534435385793432,0.0,0.0,0.0,0.0,0.0,0.0
512,"[35, 36, 37, 38, 39, 40, 41, 42]",0.15335570469798657,0.5338926174496644,0.08187547858204584,0.6278523489932886,0.09628473942615197,0.4487975391498882,0.06882566288305332,0.4000419463087249,0.06134871458492862,0.4307746085011186,0.06606174365268831
527,"[37, 38, 39, 40, 41, 42]",0.15335570469798657,0.5338926174496644,0.08187547858204584,0.6278523489932886,0.09628473942615197,0.4487975391498882,0.06882566288305332,0.4000419463087249,0.06134871458492862,0.4307746085011186,0.06606174365268831
538,"[39, 40, 41, 42]",0.15335570469798657,0.5338926174496644,0.08187547858204584,0.6278523489932886,0.09628473942615197,0.4487975391498882,0.06882566288305332,0.4000419463087249,0.06134871458492862,0.4307746085011186,0.06606174365268831
533,"[38, 39, 40, 41, 42]",0.15335570469798657,0.5338926174496644,0.08187547858204584,0.6278523489932886,0.09628473942615197,0.4487975391498882,0.06882566288305332,0.4000419463087249,0.06134871458492862,0.4307746085011186,0.06606174365268831
545,"[41, 42]",0.15335570469798657,0.5338926174496644,0.08187547858204584,0.6278523489932886,0.09628473942615197,0.4487975391498882,0.06882566288305332,0.4000419463087249,0.06134871458492862,0.4307746085011186,0.06606174365268831
542,"[40, 41, 42]",0.15335570469798657,0.5338926174496644,0.08187547858204584,0.6278523489932886,0.09628473942615197,0.4487975391498882,0.06882566288305332,0.4000419463087249,0.06134871458492862,0.4307746085011186,0.06606174365268831
520,"[36, 37, 38, 39, 40, 41, 42]",0.15335570469798657,0.5338926174496644,0.08187547858204584,0.6278523489932886,0.09628473942615197,0.4487975391498882,0.06882566288305332,0.4000419463087249,0.06134871458492862,0.4307746085011186,0.06606174365268831
475,"[28, 29, 31, 35, 36, 37, 38, 39, 40]",0.15100671140939598,0.5338926174496644,0.08062136840682853,0.0,0.0,0.514523345601501,0.07769647836264278,0.4655661398571119,0.07030361172338939,0.495626759038753,0.0748429669689392
439,"[20, 21, 22, 28, 29, 31, 35, 36, 37, 38, 39, 40]",0.1483221476510067,0.5338926174496644,0.07918809963515157,0.0,0.0,0.5192479403169196,0.07701596967116726,0.4690107646894689,0.06956468389018297,0.4998619535047656,0.0741405984728545
410,"[18, 19, 20, 21, 22, 28, 29, 31, 35, 36, 37, 38, 39, 40]",0.1483221476510067,0.5338926174496644,0.07918809963515157,0.0,0.0,0.5192479403169196,0.07701596967116726,0.4690107646894689,0.06956468389018297,0.4998619535047656,0.0741405984728545
452,"[21, 22, 28, 29, 31, 35, 36, 37, 38, 39, 40]",0.1483221476510067,0.5338926174496644,0.07918809963515157,0.0,0.0,0.5192479403169196,0.07701596967116726,0.4690107646894689,0.06956468389018297,0.4998619535047656,0.0741405984728545
464,"[22, 28, 29, 31, 35, 36, 37, 38, 39, 40]",0.1483221476510067,0.5338926174496644,0.07918809963515157,0.0,0.0,0.5192479403169196,0.07701596967116726,0.4690107646894689,0.06956468389018297,0.4998619535047656,0.0741405984728545
425,"[19, 20, 21, 22, 28, 29, 31, 35, 36, 37, 38, 39, 40]",0.1483221476510067,0.5338926174496644,0.07918809963515157,0.0,0.0,0.5192479403169196,0.07701596967116726,0.4690107646894689,0.06956468389018297,0.4998619535047656,0.0741405984728545
487,"[29, 31, 35, 36, 37, 38, 39, 40, 41, 42]",0.14093959731543623,0.5338926174496644,0.07524661051303995,0.6278523489932886,0.08848925724066482,0.45144905430140325,0.06362704792167428,0.40288285539963387,0.05678214740531752,0.4332367297132397,0.061060210228040486
498,"[31, 35, 36, 37, 38, 39, 40, 41, 42]",0.14093959731543623,0.5338926174496644,0.07524661051303995,0.6278523489932886,0.08848925724066482,0.45144905430140325,0.06362704792167428,0.40288285539963387,0.05678214740531752,0.4332367297132397,0.061060210228040486
476,"[28, 29, 31, 35, 36, 37, 38, 39, 40, 41]",0.1389261744966443,0.5338926174496644,0.07417165893428224,0.0,0.0,0.49696732108135233,0.06904176876767781,0.4463620397666688,0.062011370625302306,0.477990340588346,0.06640536946428699
440,"[20, 21, 22, 28, 29, 31, 35, 36, 37, 38, 39, 40, 41]",0.1365771812080537,0.5338926174496644,0.07291754875906492,0.0,0.0,0.502350587447592,0.068609627211802,0.45050216008544686,0.061528315152609696,0.4829074271867876,0.06595413518960488
465,"[22, 28, 29, 31, 35, 36, 37, 38, 39, 40, 41]",0.1365771812080537,0.5338926174496644,0.07291754875906492,0.0,0.0,0.502350587447592,0.068609627211802,0.45050216008544686,0.061528315152609696,0.4829074271867876,0.06595413518960488
426,"[19, 20, 21, 22, 28, 29, 31, 35, 36, 37, 38, 39, 40, 41]",0.1365771812080537,0.5338926174496644,0.07291754875906492,0.0,0.0,0.502350587447592,0.068609627211802,0.45050216008544686,0.061528315152609696,0.4829074271867876,0.06595413518960488
411,"[18, 19, 20, 21, 22, 28, 29, 31, 35, 36, 37, 38, 39, 40, 41]",0.1365771812080537,0.5338926174496644,0.07291754875906492,0.0,0.0,0.502350587447592,0.068609627211802,0.45050216008544686,0.061528315152609696,0.4829074271867876,0.06595413518960488
453,"[21, 22, 28, 29, 31, 35, 36, 37, 38, 39, 40, 41]",0.1365771812080537,0.5338926174496644,0.07291754875906492,0.0,0.0,0.502350587447592,0.068609627211802,0.45050216008544686,0.061528315152609696,0.4829074271867876,0.06595413518960488
479,"[29, 31, 32]",0.12919463087248323,0.5338926174496644,0.06897605963695329,0.6278523489932886,0.08111515247060944,0.19341136028809947,0.024987709298965873,0.147653734926611,0.01907606978078699,0.1780815190702243,0.02300717612148871
490,"[31, 32]",0.12919463087248323,0.5338926174496644,0.06897605963695329,0.6278523489932886,0.08111515247060944,0.19341136028809947,0.024987709298965873,0.147653734926611,0.01907606978078699,0.1780815190702243,0.02300717612148871
469,"[28, 29, 31, 32]",0.1221476510067114,0.5338926174496644,0.06521372911130129,0.0,0.0,0.2705164310663277,0.0330429466134709,0.2265576138836567,0.027673480353574174,0.2523288773476217,0.030821379649172583
543,"[40, 41, 42, 43]",0.12181208053691275,0.5338926174496644,0.06503457051484167,0.6278523489932886,0.07648000090086032,0.4173581452104942,0.050839263997117246,0.3661945437113222,0.044606919250741596,0.40044452192103186,0.04877898035481026
548,"[42, 43]",0.12181208053691275,0.5338926174496644,0.06503457051484167,0.6278523489932886,0.07648000090086032,0.4173581452104942,0.050839263997117246,0.3661945437113222,0.044606919250741596,0.40044452192103186,0.04877898035481026
539,"[39, 40, 41, 42, 43]",0.12181208053691275,0.5338926174496644,0.06503457051484167,0.6278523489932886,0.07648000090086032,0.4173581452104942,0.050839263997117246,0.3661945437113222,0.044606919250741596,0.40044452192103186,0.04877898035481026
546,"[41, 42, 43]",0.12181208053691275,0.5338926174496644,0.06503457051484167,0.6278523489932886,0.07648000090086032,0.4173581452104942,0.050839263997117246,0.3661945437113222,0.044606919250741596,0.40044452192103186,0.04877898035481026
528,"[37, 38, 39, 40, 41, 42, 43]",0.12181208053691275,0.5338926174496644,0.06503457051484167,0.6278523489932886,0.07648000090086032,0.4173581452104942,0.050839263997117246,0.3661945437113222,0.044606919250741596,0.40044452192103186,0.04877898035481026
513,"[35, 36, 37, 38, 39, 40, 41, 42, 43]",0.12181208053691275,0.5338926174496644,0.06503457051484167,0.6278523489932886,0.07648000090086032,0.4173581452104942,0.050839263997117246,0.3661945437113222,0.044606919250741596,0.40044452192103186,0.04877898035481026
521,"[36, 37, 38, 39, 40, 41, 42, 43]",0.12181208053691275,0.5338926174496644,0.06503457051484167,0.6278523489932886,0.07648000090086032,0.4173581452104942,0.050839263997117246,0.3661945437113222,0.044606919250741596,0.40044452192103186,0.04877898035481026
534,"[38, 39, 40, 41, 42, 43]",0.12181208053691275,0.5338926174496644,0.06503457051484167,0.6278523489932886,0.07648000090086032,0.4173581452104942,0.050839263997117246,0.3661945437113222,0.044606919250741596,0.40044452192103186,0.04877898035481026
404,"[18, 19, 20, 21, 22, 28, 29, 31, 32]",0.1174496644295302,0.5338926174496644,0.06270550876086663,0.0,0.0,0.277208776165941,0.03255807773761052,0.23054832024640187,0.02707782284773176,0.2579405669524878,0.030295033031332456
433,"[20, 21, 22, 28, 29, 31, 32]",0.1174496644295302,0.5338926174496644,0.06270550876086663,0.0,0.0,0.277208776165941,0.03255807773761052,0.23054832024640187,0.02707782284773176,0.2579405669524878,0.030295033031332456
446,"[21, 22, 28, 29, 31, 32]",0.1174496644295302,0.5338926174496644,0.06270550876086663,0.0,0.0,0.277208776165941,0.03255807773761052,0.23054832024640187,0.02707782284773176,0.2579405669524878,0.030295033031332456
458,"[22, 28, 29, 31, 32]",0.1174496644295302,0.5338926174496644,0.06270550876086663,0.0,0.0,0.277208776165941,0.03255807773761052,0.23054832024640187,0.02707782284773176,0.2579405669524878,0.030295033031332456
419,"[19, 20, 21, 22, 28, 29, 31, 32]",0.1174496644295302,0.5338926174496644,0.06270550876086663,0.0,0.0,0.277208776165941,0.03255807773761052,0.23054832024640187,0.02707782284773176,0.2579405669524878,0.030295033031332456
488,"[29, 31, 35, 36, 37, 38, 39, 40, 41, 42, 43]",0.11342281879194631,0.5338926174496644,0.0605556056033512,0.6278523489932886,0.0712127832079636,0.419700900494426,0.047603659183595964,0.3710328426672683,0.0420835908797103,0.4035512191453763,0.04577191680239503
499,"[31, 35, 36, 37, 38, 39, 40, 41, 42, 43]",0.11342281879194631,0.5338926174496644,0.0605556056033512,0.6278523489932886,0.0712127832079636,0.419700900494426,0.047603659183595964,0.3710328426672683,0.0420835908797103,0.4035512191453763,0.04577191680239503
529,"[37, 38, 39, 40, 41, 42, 43, 44]",0.11275167785234899,0.5338926174496644,0.06019728841043196,0.6278523489932886,0.07079140579253186,0.4178152300251209,0.04710936821759752,0.36376401334783104,0.041015002847272226,0.3989426718158299,0.04498145561413384
514,"[35, 36, 37, 38, 39, 40, 41, 42, 43, 44]",0.11275167785234899,0.5338926174496644,0.06019728841043196,0.6278523489932886,0.07079140579253186,0.4178152300251209,0.04710936821759752,0.36376401334783104,0.041015002847272226,0.3989426718158299,0.04498145561413384
522,"[36, 37, 38, 39, 40, 41, 42, 43, 44]",0.11275167785234899,0.5338926174496644,0.06019728841043196,0.6278523489932886,0.07079140579253186,0.4178152300251209,0.04710936821759752,0.36376401334783104,0.041015002847272226,0.3989426718158299,0.04498145561413384
547,"[41, 42, 43, 44]",0.11275167785234899,0.5338926174496644,0.06019728841043196,0.6278523489932886,0.07079140579253186,0.4178152300251209,0.04710936821759752,0.36376401334783104,0.041015002847272226,0.3989426718158299,0.04498145561413384
535,"[38, 39, 40, 41, 42, 43, 44]",0.11275167785234899,0.5338926174496644,0.06019728841043196,0.6278523489932886,0.07079140579253186,0.4178152300251209,0.04710936821759752,0.36376401334783104,0.041015002847272226,0.3989426718158299,0.04498145561413384
540,"[39, 40, 41, 42, 43, 44]",0.11275167785234899,0.5338926174496644,0.06019728841043196,0.6278523489932886,0.07079140579253186,0.4178152300251209,0.04710936821759752,0.36376401334783104,0.041015002847272226,0.3989426718158299,0.04498145561413384
544,"[40, 41, 42, 43, 44]",0.11275167785234899,0.5338926174496644,0.06019728841043196,0.6278523489932886,0.07079140579253186,0.4178152300251209,0.04710936821759752,0.36376401334783104,0.041015002847272226,0.3989426718158299,0.04498145561413384
549,"[42, 43, 44]",0.11275167785234899,0.5338926174496644,0.06019728841043196,0.6278523489932886,0.07079140579253186,0.4178152300251209,0.04710936821759752,0.36376401334783104,0.041015002847272226,0.3989426718158299,0.04498145561413384
550,"[43, 44]",0.11275167785234899,0.5338926174496644,0.06019728841043196,0.6278523489932886,0.07079140579253186,0.4178152300251209,0.04710936821759752,0.36376401334783104,0.041015002847272226,0.3989426718158299,0.04498145561413384
477,"[28, 29, 31, 35, 36, 37, 38, 39, 40, 41, 42]",0.10738255033557047,0.5338926174496644,0.057330750867078055,0.0,0.0,0.47516979463891007,0.051024944390755445,0.42747458103926383,0.045903310715625645,0.46027810151509063,0.049425836404305035
502,"[33, 34, 29]",0.10704697986577182,0.5338926174496644,0.057151592270618445,0.6278523489932886,0.0672096977613621,0.22024062858078247,0.02357609413331195,0.16716593004856223,0.01789460794815146,0.20084574671250072,0.02149993060445897
504,"[34, 29]",0.10704697986577182,0.5338926174496644,0.057151592270618445,0.6278523489932886,0.0672096977613621,0.22024062858078247,0.02357609413331195,0.16716593004856223,0.01789460794815146,0.20084574671250072,0.02149993060445897
501,"[33, 34]",0.10704697986577182,0.5338926174496644,0.057151592270618445,0.6278523489932886,0.0672096977613621,0.22024062858078247,0.02357609413331195,0.16716593004856223,0.01789460794815146,0.20084574671250072,0.02149993060445897
441,"[20, 21, 22, 28, 29, 31, 35, 36, 37, 38, 39, 40, 41, 42]",0.10570469798657718,0.5338926174496644,0.056434957884779965,0.0,0.0,0.4771536688358051,0.050437384457476045,0.42836641439383116,0.045280342461092894,0.46189796209787637,0.04882478458417149
454,"[21, 22, 28, 29, 31, 35, 36, 37, 38, 39, 40, 41, 42]",0.10570469798657718,0.5338926174496644,0.056434957884779965,0.0,0.0,0.4771536688358051,0.050437384457476045,0.42836641439383116,0.045280342461092894,0.46189796209787637,0.04882478458417149
503,"[33, 34, 29, 31]",0.10570469798657718,0.5338926174496644,0.056434957884779965,0.6278523489932886,0.06636694293049862,0.24140506603160855,0.025517649597300903,0.18384570974958503,0.019433355225207814,0.22035794183445184,0.023292869690554472
505,"[34, 29, 31]",0.10570469798657718,0.5338926174496644,0.056434957884779965,0.6278523489932886,0.06636694293049862,0.24140506603160855,0.025517649597300903,0.18384570974958503,0.019433355225207814,0.22035794183445184,0.023292869690554472
412,"[18, 19, 20, 21, 22, 28, 29, 31, 35, 36, 37, 38, 39, 40, 41, 42]",0.10570469798657718,0.5338926174496644,0.056434957884779965,0.0,0.0,0.4771536688358051,0.050437384457476045,0.42836641439383116,0.045280342461092894,0.46189796209787637,0.04882478458417149
